endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq
0,0,경기76아1192,3,48,233000125,233002214,105
0,0,경기76아4650,3,30,233000125,277103315,44
0,0,경기76아1132,3,35,233000125,233000779,81
0,0,경기76아4649,3,33,233000125,277102049,57
0,0,경기76아4651,3,43,233000125,233000190,11
