endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq
0,0,경기76아4650,3,33,233000125,233000725,22
0,0,경기76아1192,3,43,233000125,233000778,82
0,0,경기76아4649,3,27,233000125,277103205,50
0,0,경기76아1132,3,36,233000125,277103220,63
