endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq
0,0,경기76아4652,3,45,233000125,277102459,2
0,0,경기76아4650,3,39,233000125,277102049,57
0,0,경기76아1132,3,47,233000125,233002214,105
0,0,경기76아4649,3,35,233000125,233002174,73
0,0,경기76아4651,3,35,233000125,233000891,36
