endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq
0,0,경기76아4650,3,45,233000125,121001315,54
0,0,경기76아1132,3,47,233000125,233002159,94
0,0,경기76아4649,3,33,233000125,277103316,66
0,0,경기76아4651,3,34,233000125,233000722,26
