endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq
0,0,경기76아4650,3,45,233000125,119900083,56
0,0,경기76아4651,3,33,233000125,233000842,31
0,0,경기76아4649,3,34,233000125,233000781,69
0,0,경기76아1132,3,47,233000125,233002216,103
