endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq
0,0,경기76아4650,3,45,233000125,119900083,56
0,0,경기76아4649,3,33,233000125,277103519,68
0,0,경기76아1132,3,47,233000125,233002130,99
0,0,경기76아4651,3,33,233000125,233000719,29
