endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq
0,0,경기76아4650,3,39,233000125,233001318,15
0,0,경기76아1192,3,46,233000125,233000781,69
0,0,경기76아4649,3,33,233000125,226000039,45
0,0,경기76아1132,3,36,233000125,277102291,58
