endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq
0,0,경기76아4652,3,45,233000125,233002226,1
0,0,경기76아4650,3,39,233000125,277103902,53
0,0,경기76아4649,3,34,233000125,233000847,72
0,0,경기76아4651,3,35,233000125,233000717,33
0,0,경기76아1132,3,47,233000125,233002214,105
