endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq
0,0,경기76아1192,3,46,233000125,277103519,68
0,0,경기76아4650,3,39,233000125,233000188,14
0,0,경기76아1132,3,36,233000125,277102049,57
0,0,경기76아4649,3,33,233000125,226000039,45
