endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq
0,0,경기76아1192,3,43,233000125,233003082,87
0,0,경기76아4650,3,32,233000125,233000722,26
0,0,경기76아1132,3,35,233000125,277103314,65
0,0,경기76아4649,3,45,233000125,121001315,54
