endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq
0,0,경기76아4650,3,30,233000125,277103200,48
0,0,경기76아1132,3,36,233000125,233000772,88
0,0,경기76아4649,3,33,233000125,277103201,61
0,0,경기76아4651,3,36,233000125,233000729,17
