endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq
0,0,경기76아4650,3,35,233000125,233000729,17
0,0,경기76아1192,3,46,233000125,233002150,77
0,0,경기76아4649,3,27,233000125,277103221,46
0,0,경기76아1132,3,36,233000125,277103202,60
