endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq
0,0,경기76아4650,3,33,233000125,277103902,53
0,0,경기76아1132,3,-1,233000125,233000768,92
0,0,경기76아4651,3,34,233000125,233002118,23
0,0,경기76아4649,3,33,233000125,277103314,65
