endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq
0,0,경기76아4650,3,43,233000125,233000190,11
0,0,경기76아1192,3,-1,233000125,277103527,67
0,0,경기76아1122,3,48,233000125,233002223,104
0,0,경기76아1132,3,49,233000125,119900083,56
0,0,경기76아4649,3,33,233000125,277103317,43
