endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq
0,0,경기76아4650,3,33,233000125,233000722,26
0,0,경기76아1192,3,43,233000125,233000774,85
0,0,경기76아4649,3,27,233000125,277103902,53
0,0,경기76아1132,3,35,233000125,277103314,65
