endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq
0,0,경기76아4652,3,44,233000125,233002224,4
0,0,경기76아4650,3,39,233000125,277102291,58
0,0,경기76아4651,3,34,233000125,233000713,39
0,0,경기76아4649,3,37,233000125,233000844,78
