endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq
0,0,경기76아4650,3,30,233000125,120000671,52
0,0,경기76아4651,3,35,233000125,233000726,21
0,0,경기76아1132,3,39,233000125,233000768,92
0,0,경기76아4649,3,33,233000125,226000038,64
