endBus,lowPlate,plateNo,plateType,remainSeatCnt,routeId,stationId,stationSeq
0,0,경기76아1192,3,46,233000125,277103527,67
0,0,경기76아1122,3,48,233000125,233002214,105
0,0,경기76아4650,3,43,233000125,233001943,13
0,0,경기76아4649,3,33,233000125,277103317,43
0,0,경기76아1132,3,36,233000125,119900083,56
